,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,games_draw_home_team,games_draw_away_team,League_1.0,League_1729.0,League_4769.0,League_7809.0,League_10257.0,League_13274.0,League_15722.0,League_17642.0,League_19694.0,League_21518.0,League_24558.0,B365_Win,B365_Draw,B365_Defeat,BW_Win,BW_Draw,BW_Defeat,label
19961,1.0,-14.0,6.0,4.0,1.0,0.0,7.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0.5182625863770978,0.27097729516288255,0.21076011846001974,0.5173858399664851,0.2865521575198995,0.1960620025136154,2.0
19962,-15.0,-13.0,5.0,7.0,3.0,2.0,6.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.4317656129529684,0.2968388589051658,0.27139552814186585,0.43398484244116475,0.29158356601515756,0.2744315915436777,2.0
19963,5.0,-16.0,12.0,5.0,2.0,2.0,3.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.659577101402363,0.22087454896845873,0.1195483496291783,0.6292239571195526,0.23281286413423444,0.137963178746213,1.0
19964,38.0,-8.0,13.0,6.0,4.0,1.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.9073180745150363,0.05604023401416401,0.03664169147079955,0.8968044897491696,0.07041575993586073,0.03277975031496965,2.0
19965,-8.0,3.0,5.0,6.0,1.0,1.0,5.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0.48657187993680884,0.287519747235387,0.22590837282780407,0.4782608695652174,0.2826086956521739,0.2391304347826087,1.0
19966,5.0,-23.0,6.0,4.0,3.0,2.0,8.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.5883926183471516,0.23829901043059643,0.17330837122225196,0.5869600785340313,0.2319208115183246,0.18111910994764396,1.0
19967,-19.0,-4.0,3.0,4.0,0.0,0.0,5.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.39999205971097346,0.30709067810068286,0.2929172621883437,0.3971865949524204,0.311129499379396,0.29168390566818375,2.0
19968,22.0,6.0,15.0,9.0,4.0,0.0,2.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.5696460056964601,0.2718025227180252,0.15855147158551472,0.5696460056964601,0.2718025227180252,0.15855147158551472,1.0
19969,-2.0,35.0,6.0,14.0,1.0,4.0,6.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.11190148386109836,0.17293865687624294,0.7151598592626587,0.11932503013258336,0.17356368019284854,0.707111289674568,0.0
19970,3.0,7.0,9.0,7.0,1.0,1.0,3.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0.5717651950932151,0.2546261002148451,0.17360870469193984,0.5477308294209703,0.26604068857589985,0.1862284820031299,2.0
19971,-21.0,-12.0,3.0,6.0,3.0,1.0,6.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0.3621113427484446,0.30721059078335783,0.33067806646819764,0.3591098465603089,0.30698099786607047,0.33390915557362055,2.0
19972,-13.0,4.0,7.0,11.0,1.0,2.0,3.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.3285685524461445,0.29776525065431847,0.37366619689953695,0.3282828282828283,0.3118686868686869,0.35984848484848486,1.0
19973,-15.0,38.0,5.0,13.0,1.0,5.0,6.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.10040295500335795,0.1658831430490262,0.7337139019476159,0.09734513274336284,0.17256637168141595,0.7300884955752213,1.0
19974,3.0,4.0,6.0,5.0,1.0,3.0,10.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0.42307692307692313,0.2884615384615385,0.2884615384615385,0.42307692307692313,0.2884615384615385,0.2884615384615385,1.0
19975,-5.0,2.0,4.0,10.0,0.0,0.0,3.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.40177519440735215,0.28976514020893884,0.30845966538370906,0.38091260311162156,0.2916362117573353,0.3274511851310431,2.0
19976,6.0,-18.0,9.0,4.0,1.0,2.0,5.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.7147962830593281,0.1901358112937813,0.09506790564689065,0.697669802707316,0.1997538803540947,0.10257631693858918,2.0
19977,36.0,21.0,15.0,14.0,4.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.6363636363636365,0.2272727272727273,0.13636363636363638,0.6245817532902074,0.23890252063350434,0.13651572607628817,2.0
19978,6.0,-3.0,7.0,6.0,1.0,1.0,7.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.39593908629441626,0.2899492385786802,0.3141116751269035,0.39008264462809916,0.29256198347107437,0.3173553719008264,0.0
19979,-11.0,2.0,6.0,9.0,1.0,5.0,6.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.2796610169491525,0.288135593220339,0.43220338983050843,0.28237307472903594,0.29092983456930976,0.4266970907016543,0.0
19980,8.0,-20.0,11.0,4.0,4.0,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.6613756613756613,0.21164021164021163,0.12698412698412698,0.6441717791411044,0.2223926380368098,0.13343558282208587,2.0
19981,38.0,-14.0,13.0,6.0,5.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.8677685950413222,0.08677685950413223,0.04545454545454545,0.8592119798698906,0.09537252976555788,0.045415490364551364,2.0
19982,-5.0,-15.0,5.0,5.0,2.0,2.0,6.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0.5717651950932151,0.2546261002148451,0.17360870469193984,0.5477308294209703,0.26604068857589985,0.1862284820031299,2.0
19983,3.0,-21.0,6.0,4.0,2.0,1.0,10.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.49799419006778256,0.2642135841748513,0.23779222575736617,0.5051038366772262,0.2669834565293911,0.22791270679338266,1.0
19984,-23.0,-4.0,3.0,5.0,0.0,0.0,5.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.49799419006778256,0.2642135841748513,0.23779222575736617,0.4903728275762602,0.2754741472560756,0.23415302516766426,2.0
19985,1.0,11.0,10.0,10.0,3.0,2.0,3.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.29753038024304196,0.28851430811446493,0.4139553116424932,0.3165610142630745,0.2793185419968304,0.4041204437400951,1.0
19986,-19.0,36.0,4.0,15.0,0.0,5.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.06364617044228693,0.12729234088457386,0.8090614886731391,0.07304347826086957,0.13565217391304346,0.7913043478260869,0.0
19987,17.0,5.0,13.0,7.0,3.0,0.0,3.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0.6918595241948534,0.20909532286777793,0.0990451529373685,0.6799510719539813,0.21984561217911633,0.1002033158669025,2.0
19988,-1.0,-12.0,7.0,6.0,3.0,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.6023352072650892,0.25217767344165065,0.14548711929326003,0.5641370047011417,0.2585627938213566,0.17730020147750167,2.0
19989,4.0,9.0,10.0,12.0,2.0,2.0,3.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.5221932114882506,0.2654482158398608,0.2123585726718886,0.5181373722178536,0.26647064856918184,0.21539197921296455,1.0
19990,-19.0,39.0,4.0,13.0,1.0,5.0,5.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.07936507936507936,0.15873015873015872,0.7619047619047619,0.08647906657515442,0.1585449553877831,0.7549759780370624,0.0
19991,-22.0,-4.0,5.0,6.0,2.0,3.0,4.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.3527021535960991,0.30719219829337663,0.34010564811052413,0.3527021535960991,0.30719219829337663,0.34010564811052413,0.0
19992,-11.0,4.0,5.0,5.0,2.0,3.0,6.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0.3621113427484446,0.30721059078335783,0.33067806646819764,0.3691328560063643,0.29992044550517105,0.33094669848846464,2.0
19993,11.0,-6.0,10.0,5.0,0.0,1.0,5.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.7147962830593281,0.1901358112937813,0.09506790564689065,0.7174536916253587,0.17349334724758675,0.10905296112705452,2.0
19994,37.0,0.0,15.0,9.0,3.0,2.0,3.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.8774082709534912,0.08614553932997915,0.03644618971652964,0.8807288790723358,0.08647156267255661,0.03279955825510768,2.0
19995,0.0,-21.0,6.0,4.0,0.0,1.0,6.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.5206391478029294,0.2756324900133155,0.20372836218375498,2.0
19996,-11.0,20.0,6.0,14.0,0.0,5.0,5.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.14597147121430845,0.24968804286658022,0.6043404859191114,0.13604534064029603,0.25738307688704654,0.6065715824726574,0.0
19997,7.0,2.0,11.0,8.0,3.0,1.0,5.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.46281601771544567,0.28750692009595863,0.24967706218859564,0.4537346711259755,0.28874024526198444,0.25752508361204013,2.0
19998,34.0,6.0,13.0,10.0,4.0,1.0,4.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.7403078121955972,0.1591661796220534,0.10052600818234952,0.7418011452368558,0.15825091098386257,0.09994794377928162,2.0
19999,1.0,-18.0,7.0,4.0,2.0,1.0,4.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.6180910495661476,0.23641982645905146,0.1454891239748009,0.577454180266131,0.259854381119759,0.16269143861410998,2.0
20000,3.0,-24.0,5.0,5.0,2.0,2.0,8.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.5446293494704992,0.264750378214826,0.19062027231467474,0.5349935863341989,0.2645246065763539,0.20048180708944713,2.0
20001,3.0,-11.0,6.0,5.0,2.0,1.0,10.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.5182926829268292,0.274390243902439,0.20731707317073167,1.0
20002,-22.0,14.0,3.0,11.0,0.0,6.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.30579150579150577,0.2633204633204633,0.43088803088803085,0.2968388589051658,0.27139552814186585,0.4317656129529684,1.0
20003,-8.0,40.0,5.0,15.0,0.0,1.0,3.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.06364617044228693,0.12729234088457386,0.8090614886731391,0.06818181818181818,0.13636363636363635,0.7954545454545454,0.0
20004,-6.0,0.0,8.0,6.0,1.0,1.0,4.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0.4767025089605735,0.27240143369175623,0.25089605734767023,0.47595118449389806,0.2799712849964106,0.24407753050969133,2.0
20005,-20.0,-10.0,4.0,6.0,1.0,2.0,3.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.43220338983050843,0.288135593220339,0.2796610169491525,0.4350453172205438,0.2990936555891239,0.26586102719033233,2.0
20006,19.0,6.0,14.0,11.0,3.0,2.0,3.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.6224202319334338,0.2506060407521457,0.1269737273144205,0.6151629350476613,0.25770339170915535,0.12713367324318334,1.0
20007,2.0,35.0,8.0,13.0,0.0,5.0,4.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.20017356089094587,0.25021695111368236,0.5496094879953717,0.2008202856030895,0.2445888093883783,0.5545909050085321,1.0
20008,2.0,5.0,9.0,8.0,0.0,2.0,4.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.5287356321839081,0.26436781609195403,0.20689655172413796,0.0
20009,-20.0,3.0,4.0,5.0,0.0,5.0,5.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0.33009708737864074,0.29708737864077667,0.37281553398058254,0.3348088531187123,0.2981891348088531,0.3670020120724346,0.0
20010,-24.0,1.0,5.0,5.0,2.0,2.0,4.0,11.0,0,0,0,0,0,0,0,0,0,1,0,0.39768618944323936,0.28681610026512416,0.31549771029163654,0.38041507152931703,0.2971992746322789,0.32238565383840423,2.0
20011,44.0,16.0,16.0,11.0,4.0,1.0,3.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0.8206811653672549,0.11694706606483381,0.062371768567911365,0.8054000153409526,0.12671626908030986,0.06788371557873743,2.0
20012,-3.0,-9.0,5.0,5.0,0.0,0.0,6.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.5446293494704992,0.264750378214826,0.19062027231467474,0.5317919075144508,0.2658959537572254,0.20231213872832374,0.0
20013,-14.0,-8.0,5.0,8.0,3.0,1.0,5.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.29753038024304196,0.28851430811446493,0.4139553116424932,0.30128205128205127,0.30128205128205127,0.3974358974358974,0.0
20014,5.0,-17.0,10.0,5.0,4.0,2.0,6.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.5700202398490961,0.2644260557077751,0.16555370444312875,0.595120015869867,0.249156913310851,0.15572307081928186,2.0
20015,34.0,17.0,12.0,13.0,1.0,3.0,5.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.5524619634322796,0.2654886657605121,0.1820493708072083,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.0
20016,7.0,3.0,9.0,8.0,2.0,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.4337464251668255,0.29361296472831266,0.27264061010486174,0.415347137637028,0.30146163215590743,0.2831912302070646,1.0
20017,4.0,3.0,6.0,9.0,0.0,2.0,7.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.41395531164249316,0.2975303802430419,0.2885143081144649,0.42307692307692313,0.2884615384615385,0.2884615384615385,0.0
20018,1.0,-18.0,5.0,4.0,0.0,2.0,11.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.5182926829268292,0.274390243902439,0.20731707317073167,0.0
20019,-11.0,-22.0,5.0,3.0,1.0,4.0,6.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.43220338983050843,0.288135593220339,0.2796610169491525,0.4247787610619469,0.2920353982300885,0.2831858407079646,1.0
20020,-19.0,44.0,3.0,16.0,0.0,6.0,6.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.07304347826086957,0.13565217391304346,0.7913043478260869,0.07181653590826796,0.14363307181653592,0.7845503922751962,0.0
20021,14.0,-4.0,10.0,5.0,1.0,0.0,6.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.6803939122649956,0.20053715308863027,0.11906893464637423,0.6500776404176282,0.2161921021250311,0.13373025745734066,2.0
20022,-8.0,7.0,8.0,10.0,2.0,2.0,4.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0.43220338983050843,0.288135593220339,0.2796610169491525,0.4359404280501035,0.2883913600946839,0.27566821185521256,1.0
20023,-17.0,33.0,5.0,12.0,0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.13633645604943193,0.20091688259916285,0.6627466613514053,0.13848665380456673,0.20321411156104904,0.6582992346343842,0.0
20024,19.0,4.0,14.0,8.0,4.0,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.6761868406440866,0.21862853970016655,0.1051846196557468,0.6550984597387405,0.22616494443361276,0.1187365958276467,2.0
20025,3.0,2.0,8.0,6.0,1.0,4.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0.46281601771544567,0.28750692009595863,0.24967706218859564,0.4543876567020251,0.30048216007714557,0.24513018322082927,0.0
20026,7.0,-1.0,10.0,4.0,0.0,2.0,4.0,11.0,0,0,0,0,0,0,0,0,0,1,0,0.6245817532902074,0.23890252063350434,0.13651572607628817,0.6223404255319148,0.2393617021276596,0.1382978723404255,2.0
20027,-16.0,-16.0,5.0,5.0,1.0,1.0,5.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.4552980132450331,0.2897350993377484,0.25496688741721857,0.44321329639889195,0.29085872576177285,0.2659279778393352,2.0
20028,-17.0,-10.0,6.0,5.0,2.0,2.0,4.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0.48908296943231444,0.2724890829694323,0.23842794759825325,0.49168474331164136,0.274765003615329,0.23355025307302965,0.0
20029,-3.0,49.0,5.0,17.0,0.0,3.0,5.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.09489051094890512,0.14598540145985403,0.759124087591241,0.09315165041700929,0.1433102314107835,0.7635381181722072,0.0
20030,8.0,-8.0,10.0,6.0,0.0,0.0,7.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.5875440658049352,0.25381903642773207,0.15863689776733253,0.5968281006026351,0.253248680525983,0.14992321887138194,0.0
20031,35.0,-11.0,13.0,7.0,5.0,1.0,3.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.7250755287009064,0.1570996978851964,0.1178247734138973,0.7201565557729942,0.16281800391389434,0.11702544031311157,2.0
20032,1.0,-20.0,8.0,4.0,2.0,0.0,4.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.6086603675149267,0.25482580719958264,0.1365138252854907,0.6039488966318234,0.2400309717382888,0.1560201316298877,1.0
20033,2.0,22.0,6.0,15.0,1.0,3.0,7.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.23741007194244607,0.2877697841726619,0.47482014388489213,0.2391304347826087,0.2826086956521739,0.4782608695652174,0.0
20034,-7.0,0.0,3.0,7.0,1.0,3.0,11.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.3788187372708758,0.3054989816700611,0.3156822810590631,0.35917421529386984,0.3012428902464715,0.3395828944596588,1.0
20035,-8.0,-14.0,5.0,6.0,2.0,2.0,7.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.4543429844097996,0.28062360801781744,0.26503340757238314,0.4658527279664251,0.28233498664631823,0.25181228538725675,2.0
20036,-21.0,-21.0,5.0,3.0,3.0,2.0,4.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0.48908296943231444,0.2724890829694323,0.23842794759825325,0.48143053645116923,0.2682255845942228,0.25034387895460797,2.0
20037,-21.0,-7.0,3.0,5.0,1.0,2.0,6.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.4308880308880309,0.2633204633204634,0.3057915057915058,0.43398484244116475,0.2744315915436777,0.29158356601515756,1.0
20038,14.0,8.0,10.0,10.0,3.0,2.0,6.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0.5533013648100332,0.2552563629656953,0.1914422722242715,0.5611722264285397,0.26032156059323924,0.17850621297822117,2.0
20039,-6.0,38.0,7.0,13.0,0.0,1.0,3.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.10047846889952154,0.18181818181818185,0.7177033492822967,0.10727681920480121,0.17066766691672922,0.7220555138784697,0.0
20040,-17.0,3.0,7.0,8.0,1.0,1.0,4.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.4509283819628648,0.2785145888594165,0.27055702917771884,0.44365361803084225,0.2740213523131673,0.28232502965599054,2.0
20041,-17.0,2.0,4.0,6.0,2.0,3.0,3.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0.36383263698698604,0.2944245647002379,0.34174279831277615,0.3664265580958347,0.2875039148136549,0.3460695270905105,2.0
20042,22.0,-7.0,15.0,3.0,4.0,0.0,3.0,11.0,0,0,0,0,0,0,0,0,0,1,0,0.7630057803468208,0.17341040462427745,0.06358381502890173,0.7434944237918215,0.17843866171003717,0.07806691449814127,2.0
20043,3.0,-19.0,7.0,4.0,3.0,2.0,6.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.5895128762022959,0.25131864722308406,0.1591684765746199,0.5942947702060223,0.25356576862123614,0.1521394611727417,2.0
20044,10.0,-8.0,11.0,5.0,3.0,2.0,3.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0.661129263749351,0.2198674687757657,0.11900326747488318,0.658505872881531,0.21251780442994858,0.12897632268852052,2.0
20045,-16.0,-21.0,6.0,5.0,1.0,4.0,3.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.44134505158578524,0.28754298815437523,0.2711119602598395,0.40590405904059046,0.2829028290282903,0.31119311193111926,1.0
20046,-13.0,11.0,6.0,10.0,2.0,1.0,3.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.20076481835564056,0.25430210325047803,0.5449330783938815,0.2134831460674157,0.2528089887640449,0.5337078651685393,1.0
20047,21.0,46.0,11.0,17.0,0.0,4.0,7.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.28851430811446493,0.29753038024304196,0.4139553116424932,0.2911392405063291,0.2911392405063291,0.4177215189873418,0.0
20048,-9.0,-15.0,5.0,4.0,1.0,1.0,4.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.5454545454545455,0.27272727272727276,0.18181818181818185,0.5182926829268292,0.274390243902439,0.20731707317073167,1.0
20049,7.0,-16.0,9.0,6.0,4.0,2.0,6.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.6086603675149267,0.25482580719958264,0.1365138252854907,0.5968281006026351,0.253248680525983,0.14992321887138194,2.0
20050,-17.0,0.0,5.0,7.0,2.0,3.0,6.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0.2714007782101167,0.306420233463035,0.42217898832684825,0.28242517267843437,0.30007674597083656,0.41749808135072913,0.0
20051,1.0,35.0,8.0,14.0,0.0,4.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.09506790564689065,0.1901358112937813,0.7147962830593281,0.10873681363267514,0.18122802272112523,0.7100351636461996,0.0
20052,-24.0,-4.0,4.0,6.0,1.0,3.0,3.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0.41395531164249316,0.2885143081144649,0.2975303802430419,0.3971865949524204,0.29168390566818375,0.311129499379396,2.0
20053,-8.0,20.0,5.0,11.0,0.0,3.0,6.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0.27982899339292655,0.29731830547998445,0.42285270112708895,0.28851430811446493,0.29753038024304196,0.4139553116424932,0.0
20054,-18.0,-8.0,8.0,3.0,1.0,1.0,1.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0.4545454545454546,0.27272727272727276,0.27272727272727276,0.44365361803084225,0.2740213523131673,0.28232502965599054,0.0
20055,-13.0,-7.0,5.0,5.0,0.0,2.0,5.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.4532775453277545,0.2928870292887029,0.25383542538354253,0.44134505158578524,0.28754298815437523,0.2711119602598395,1.0
20056,6.0,50.0,10.0,17.0,0.0,5.0,6.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.1109874826147427,0.17969401947148816,0.7093184979137691,0.1067013117639663,0.19655504798625373,0.69674364024978,1.0
20057,37.0,16.0,13.0,11.0,4.0,2.0,3.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.7151598592626587,0.17293865687624294,0.11190148386109836,0.6840882694541232,0.19586527293844366,0.12004645760743322,2.0
20058,4.0,-9.0,8.0,6.0,0.0,1.0,5.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.5696460056964601,0.2718025227180252,0.15855147158551472,0.5930489774315686,0.24502286699146386,0.1619281555769674,0.0
20059,-2.0,-16.0,5.0,8.0,3.0,1.0,7.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.41257367387033406,0.27111984282907664,0.3163064833005894,0.3974976925443544,0.2747410521997744,0.3277612552558712,0.0
20060,-10.0,-12.0,3.0,5.0,2.0,2.0,10.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.4992827177367116,0.28047940908150565,0.2202378731817827,0.5117329137305876,0.27543271533146335,0.21283437093794896,2.0
20061,-19.0,24.0,4.0,15.0,1.0,4.0,3.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.11214953271028037,0.26479750778816197,0.6230529595015576,0.12875536480686695,0.24892703862660942,0.6223175965665235,2.0
20062,-8.0,2.0,5.0,7.0,3.0,3.0,7.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0.36559577063847093,0.3066287108580724,0.3277755185034567,0.351250665247472,0.3102714209686003,0.33847791378392755,0.0
20063,-18.0,10.0,5.0,11.0,4.0,2.0,5.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.3067869752844252,0.27971753628874063,0.41349548842683403,0.28289473684210525,0.28289473684210525,0.43421052631578944,2.0
20064,-16.0,-19.0,6.0,3.0,2.0,4.0,3.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0.44155844155844154,0.2792207792207792,0.2792207792207792,0.4569015166058744,0.26761374544058353,0.2754847379535419,1.0
20065,-16.0,-16.0,3.0,4.0,4.0,1.0,8.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0.49799419006778256,0.2642135841748513,0.23779222575736617,0.49799419006778256,0.2642135841748513,0.23779222575736617,2.0
20066,-7.0,5.0,5.0,9.0,0.0,1.0,4.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0.30778515389257693,0.3180446590223295,0.3741701870850936,0.3125,0.3125,0.375,0.0
20067,48.0,39.0,16.0,13.0,4.0,2.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.6118665018541408,0.21347342398022248,0.1746600741656366,0.5964499519258584,0.21626476316942211,0.18728528490471957,0.0
20068,7.0,-1.0,10.0,7.0,2.0,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.5883926183471516,0.23829901043059643,0.17330837122225196,0.5830841520717642,0.23921401110636484,0.177701836821871,0.0
20069,-7.0,-3.0,7.0,5.0,0.0,0.0,3.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0.39999205971097346,0.2929172621883437,0.30709067810068286,0.3971865949524204,0.29168390566818375,0.311129499379396,2.0
20070,-15.0,-7.0,8.0,4.0,2.0,2.0,3.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0.5467625899280576,0.2517985611510791,0.20143884892086333,0.5502504696305573,0.25281778334376953,0.19693174702567312,1.0
20071,-10.0,-18.0,5.0,5.0,2.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.4532775453277545,0.2928870292887029,0.25383542538354253,0.44651162790697674,0.2930232558139535,0.26046511627906976,1.0
20072,23.0,-9.0,15.0,5.0,5.0,0.0,2.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0.6833748934692718,0.2209526214450301,0.09567248508569805,0.6844089246137731,0.2149644659294992,0.10062660945672773,2.0
20073,4.0,-16.0,8.0,6.0,0.0,4.0,6.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.5171723641021535,0.28140260987911303,0.2014250260187335,0.5206391478029294,0.2756324900133155,0.20372836218375498,1.0
20074,9.0,-16.0,11.0,6.0,2.0,3.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.661129263749351,0.2198674687757657,0.11900326747488318,0.6292239571195526,0.23281286413423444,0.137963178746213,1.0
20075,41.0,-6.0,14.0,5.0,3.0,0.0,3.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.8025682182985554,0.12520064205457465,0.07223113964686999,0.7968258853010353,0.12859121183478775,0.07458290286417689,2.0
20076,1.0,45.0,8.0,15.0,3.0,3.0,5.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.1566003616636528,0.21699819168173598,0.6264014466546112,0.16230399200349846,0.21553070531642404,0.6221653026800774,2.0
20077,-7.0,7.0,4.0,10.0,2.0,2.0,7.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.42834645669291344,0.2771653543307087,0.29448818897637796,0.4146341463414634,0.27439024390243905,0.31097560975609756,2.0
20078,-7.0,-6.0,4.0,8.0,1.0,0.0,10.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.4564841498559078,0.28357348703170027,0.25994236311239194,0.4436536180308422,0.2823250296559905,0.27402135231316727,0.0
20079,-18.0,-13.0,5.0,8.0,0.0,1.0,2.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.3028768233387358,0.28889789303079416,0.40822528363047,0.316154403394391,0.28697092000413954,0.3968746766014695,0.0
